Data Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power (W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge Energy (Wh),Discharge_Energy(Wh),Capacity (Ah),mAh/g,ACR (Ohm),dV/dt (V/s),Internal_Resistance(Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1 (C/s),Aux_Temperature_2 (C),Aux_dT/dt_2 (C/s),Aux_Temperature_3 (C),Aux_dT/dt_3 (C/s),Time,Date,Force1,Force2,Force,Pressure
431,2023/06/06 13:53:33,7751.6876,3940.0008,1,5,0,0,0,0,-2.74791,3.784581,-10.39968797571,2.950061e-7,3.008636,1.23977e-6,11.87354,3.008636,25.7148376068376,,,,,,,,,,,,,,,26.90634,0.1480637,26.60363,-0.1512132,26.49097,-0.380687,13:53:33,2023/06/06,24.16,9.53,33.7,6.42406450752016
432,2023/06/06 13:53:43,7761.6877,3950.0009,1,5,0,0,0,0,-2.747887,3.784,-10.398004408,2.950061e-7,3.016268,1.23977e-6,11.90242,3.016268,25.7800683760684,,-3.51679e-5,,,0.06270564,,,,,,,,,,27.1658814225561,0.446361270813505,26.9129970131723,0.105794869758617,26.8068110353468,-0.337572409710622,13:53:43,2023/06/06,24.13,9.5,33.63,6.410720753350237
435,2023/06/06 13:54:13,7791.6872,3980.0004,1,5,0,0,0,0,-2.747833,3.782669,-10.394142706277,2.950061e-7,3.039164,1.23977e-6,11.98904,3.039164,25.9757606837607,,-2.14941e-5,,,,,,,,,,,,,26.8840568919902,0.301425350723046,26.9010548389849,0.534926123156225,27.0783241475055,0.734133975025635,13:54:13,2023/06/06,23.97,9.44,33.41,6.368783240244762
436,2023/06/06 13:54:23,7801.687,3990.0002,1,5,0,0,0,0,-2.748192,3.78203,-10.39374458976,2.950061e-7,3.046797,1.23977e-6,12.01791,3.046797,26.041,,-5.275228e-5,,,,,,,,,,,,,26.7228860061888,-0.617452618983182,26.747027100744,-0.437738180650048,26.9317811964751,-0.240157413403469,13:54:23,2023/06/06,23.88,9.34,33.22,6.3325644789263995
440,2023/06/06 13:55:03,7841.6877,4030.0009,1,5,0,0,0,0,-2.748413,3.780133,-10.389366678929,2.950061e-7,3.07733,1.23977e-6,12.13336,3.07733,26.3019658119658,,-6.954147e-5,,,,,,,,,,,,,26.7121477395924,-0.167929531510293,26.4022451444458,-0.387413170057491,26.3183573122274,-0.571720062738159,13:55:03,2023/06/06,23.78,9.34,33.12,6.313501972969367
441,2023/06/06 13:55:13,7851.6878,4040.001,1,5,0,0,0,0,-2.748268,3.779921,-10.388235926828,2.950061e-7,3.084964,1.23977e-6,12.16222,3.084964,26.3672136752137,,-4.31441e-5,,,,,,,,,,,,,26.64245,-0.4833393,26.41073,-0.4248307,26.3765,-0.3155281,13:55:13,2023/06/06,23.65,9.34,33.0,6.290626965820928
444,2023/06/06 13:55:43,7881.6875,4070.0007,1,5,0,0,0,0,-2.74836,3.778281,-10.38407636916,2.950061e-7,3.107862,1.23977e-6,12.24876,3.107862,26.5629230769231,,-2.987097e-5,,,0.0,,,,,,,,,,26.67397,-0.5943878,26.40672,-0.6164219,26.37249,-0.4965598,13:55:43,2023/06/06,23.5,9.31,32.81,6.254408204502565
445,2023/06/06 13:55:53,7891.6874,4080.0006,1,5,0,0,0,0,-2.748413,3.778223,-10.384117210099,2.950061e-7,3.115492,1.23977e-6,12.27759,3.115492,26.6281367521368,,-1.85695e-5,,,,,,,,,,,,,26.6237588181569,-0.0536207281987046,26.3493791592296,-0.427994108990051,26.3791331580551,-0.650231672399057,13:55:53,2023/06/06,23.46,9.28,32.74,6.241064450332642
448,2023/06/06 13:56:23,7921.6885,4110.0017,1,5,0,0,0,0,-2.7481,3.776897,-10.3792906457,2.950061e-7,3.13839,1.23977e-6,12.36408,3.13839,26.8238461538462,,,,,,,,,,,,,,,26.93776,-0.4379192,26.91213,-0.10256,27.03271,0.1858372,13:56:23,2023/06/06,23.37,9.22,32.58,6.210564440801388
449,2023/06/06 13:56:33,7931.6873,4120.0005,1,5,0,0,0,0,-2.748489,3.776431,-10.379479062759,2.950061e-7,3.146024,1.23977e-6,12.39291,3.146024,26.889094017094,,-4.673983e-5,,,,,,,,,,,,,27.03679,0.05903075,27.01115,0.3081996,27.11023,0.5420532,13:56:33,2023/06/06,23.3,9.22,32.52,6.199126937227169
452,2023/06/06 13:57:03,7961.6881,4150.0013,1,5,0,0,0,0,-2.74836,3.775105,-10.3753475778,2.950061e-7,3.16892,1.23977e-6,12.47936,3.16892,27.0847863247863,,-4.784927e-5,,,,,,,,,,,,,26.96444,-0.1070037,26.9104,0.1570363,27.05223,0.4161155,13:57:03,2023/06/06,23.21,9.15,32.36,6.168626927695915
453,2023/06/06 13:57:13,7971.6889,4160.0021,1,5,0,0,0,0,-2.748215,3.774522,-10.37319797823,2.950061e-7,3.176555,1.23977e-6,12.50818,3.176555,27.1500427350427,,-8.687491e-5,,,,,,,,,,,,,27.16675,0.3912337,26.99909,0.412784,26.99193,0.3533682,13:57:13,2023/06/06,23.11,9.12,32.23,6.143845669951772
454,2023/06/06 13:57:23,7981.687,4170.0002,1,5,0,0,0,0,-2.748489,3.774701,-10.374724176789,2.950061e-7,3.184186,1.23977e-6,12.53699,3.184186,27.215264957265,,,,,,,,,,,,,,,27.19428,0.4587347,26.76383,0.3896686,26.52321,0.3002773,13:57:23,2023/06/06,23.08,9.12,32.2,6.138126918164663
457,2023/06/06 13:57:53,8011.688,4200.0012,1,5,0,0,0,0,-2.747925,3.772996,-10.3679100333,2.950061e-7,3.207085,1.23977e-6,12.6234,3.207085,27.4109829059829,,1.133934e-5,,,,,,,,,,,,,27.23027,-0.02454574,27.02711,0.2971758,26.98447,0.5298414,13:57:53,2023/06/06,23.02,9.09,32.11,6.120970662803333
458,2023/06/06 13:58:03,8021.6874,4210.0006,1,5,0,0,0,0,-2.747757,3.772749,-10.366597473993,2.950061e-7,3.214717,1.23977e-6,12.65219,3.214717,27.4762136752137,,-6.891327e-5,,,,,,,,,,,,,27.2160703171762,0.289825186380499,27.0413130293479,0.446048588859555,26.9844665527689,0.456045858954204,13:58:03,2023/06/06,22.99,9.06,32.04,6.107626908633409
461,2023/06/06 13:58:33,8051.687,4240.0002,1,5,0,0,0,0,-2.748116,3.771217,-10.363741777172,2.950061e-7,3.237611,1.23977e-6,12.73855,3.237611,27.6718888888889,,-0.0001087673,,,,,,,,,,,,,27.19973,0.1631991,27.08887,0.3791676,27.12402,0.5539847,13:58:33,2023/06/06,22.83,8.96,31.79,6.059970643740827
462,2023/06/06 13:58:43,8061.6875,4250.0007,1,5,0,0,0,0,-2.748016,3.770796,-10.362207740736,2.950061e-7,3.245244,1.23977e-6,12.76733,3.245244,27.7371282051282,,-4.034396e-5,,17.37723,,,,,,,,,,,27.19878,0.5804361,27.05952,0.6007667,27.07349,0.5419247,13:58:43,2023/06/06,22.8,8.96,31.76,6.054251891953717
465,2023/06/06 13:59:13,8091.6886,4280.0018,1,5,0,0,0,0,-2.748337,3.769996,-10.361219496652,2.950061e-7,3.26814,1.23977e-6,12.85366,3.26814,27.9328205128205,,-2.722571e-5,,,,,,,,,,,,,27.34034,0.387419,26.98101,0.09883314,26.77546,-0.2722375,13:59:13,2023/06/06,22.64,8.93,31.57,6.018033130635354
466,2023/06/06 13:59:23,8101.6881,4290.0013,1,5,0,0,0,0,-2.748611,3.769274,-10.360267978414,2.950061e-7,3.275775,1.23977e-6,12.88244,3.275775,27.9980769230769,,-1.730649e-5,,,,,,,,,,,,,27.25419,0.2434961,27.02974,0.4949482,26.90206,0.6554941,13:59:23,2023/06/06,22.51,8.9,31.41,5.987533121104101
467,2023/06/06 13:59:33,8111.6873,4300.0005,1,5,0,0,0,0,-2.748077,3.769084,-10.357733051468,2.950061e-7,3.283405,1.23977e-6,12.9112,3.283405,28.0632905982906,,-7.736489e-5,,,0.0,,,,,,,,,,27.0100446322008,0.0788502469778307,26.99150314424,0.343887826547194,27.0481247599387,0.503612249111228,13:59:33,2023/06/06,22.51,8.9,31.41,5.987533121104101
470,2023/06/06 14:00:03,8141.6877,4330.0009,1,5,0,0,0,0,-2.748955,3.767575,-10.356894134125,2.950061e-7,3.306305,1.23977e-6,12.99749,3.306305,28.2590170940171,,1.999185e-5,,,,,,,,,,,,,26.7091574235095,-0.385215731061632,26.5058950954312,-0.325932864799172,26.5281964358556,-0.2008093691261,14:00:03,2023/06/06,22.38,8.87,31.25,5.957033111572848
471,2023/06/06 14:00:13,8151.6885,4340.0017,1,5,0,0,0,0,-2.748093,3.767698,-10.353984499914,2.950061e-7,3.313935,1.23977e-6,13.02624,3.313935,28.3242307692308,,-6.302248e-5,,,,,,,,,,,,,26.85387,-0.6933398,26.50139,-0.4533178,26.34636,-0.05779464,14:00:13,2023/06/06,22.35,8.8,31.15,5.937970605615814
474,2023/06/06 14:00:43,8181.6876,4370.0008,1,5,0,0,0,0,-2.748016,3.766317,-10.349899377072,2.950061e-7,3.336836,1.23977e-6,13.1125,3.336836,28.5199658119658,,,,0.0,,,,,,,,,,,26.797031819294,-0.139013742996545,26.5298191453226,0.229434441693586,26.552068987861,0.668663906619302,14:00:43,2023/06/06,22.19,8.77,30.96,5.901751844297452
475,2023/06/06 14:00:53,8191.6889,4380.0021,1,5,0,0,0,0,-2.747787,3.76558,-10.34701177146,2.950061e-7,3.344466,1.23977e-6,13.14123,3.344466,28.5851794871795,,-2.923951e-5,,19.83213,,,,,,,,,,,27.34124,0.6773742,26.92509,0.6100813,26.65583,0.341467,14:00:53,2023/06/06,22.16,8.77,30.93,5.896033092510342
479,2023/06/06 14:01:33,8231.6873,4420.0005,1,5,0,0,0,0,-2.748039,3.763932,-10.343431929348,2.950061e-7,3.374996,1.23977e-6,13.25617,3.374996,28.8461196581197,,4.41322e-5,,,0.05324925,,,,,,,,,,27.06794,-0.2306768,26.6303,-0.2813144,26.38281,-0.3263413,14:01:33,2023/06/06,22.0,8.74,30.74,5.859814331191979
482,2023/06/06 14:02:03,8261.6882,4450.0014,1,5,0,0,0,0,-2.749062,3.763322,-10.345605503964,2.950061e-7,3.397892,1.23977e-6,13.34234,3.397892,29.041811965812,,-2.662946e-5,,,,,,,,,,,,,27.3580331859793,0.312829537227767,27.1619951020283,0.260481167989646,26.4546417947451,-0.0105257008160583,14:02:03,2023/06/06,21.81,8.68,30.49,5.8121580662993955
483,2023/06/06 14:02:13,8271.6882,4460.0014,1,5,0,0,0,0,-2.747871,3.762544,-10.338985543824,2.950061e-7,3.405524,1.23977e-6,13.37106,3.405524,29.1070427350427,,-5.978146e-5,,,,,,,,,,,,,26.8618474423199,0.428980740745087,26.6870306439567,0.759484365890707,26.9373882483602,0.851606319701808,14:02:13,2023/06/06,21.75,8.61,30.36,5.787376808555253
486,2023/06/06 14:02:43,8301.6881,4490.0013,1,5,0,0,0,0,-2.748138,3.761917,-10.338267060546,2.950061e-7,3.428422,1.23977e-6,13.4572,3.428422,29.3027521367521,,,,,,,,,,,,,,,26.8608784957371,0.342605642036265,26.6149990009971,0.695391020344173,27.0344407177113,0.947998871469888,14:02:43,2023/06/06,21.62,8.58,30.2,5.756876799024
487,2023/06/06 14:02:53,8311.6881,4500.0013,1,5,0,0,0,0,-2.748528,3.760656,-10.336268314368,2.950061e-7,3.436053,1.23977e-6,13.4859,3.436053,29.3679743589744,,3.556127e-5,,19.3019,,,,,,,,,,,27.1028522216055,-0.525282788817008,27.0234991731567,0.0503834373571487,26.7540871546978,-0.134677602457428,14:02:53,2023/06/06,21.59,8.58,30.17,5.75115804723689
488,2023/06/06 14:03:03,8321.6881,4510.0013,1,5,0,0,0,0,-2.747986,3.760816,-10.334669716576,2.950061e-7,3.443685,1.23977e-6,13.51461,3.443685,29.4332051282051,,-5.788201e-5,,,,,,,,,,,,,27.01015,-0.3157774,26.86152,0.6342158,26.87593,0.8281956,14:03:03,2023/06/06,21.56,8.55,30.11,5.73972054366267
491,2023/06/06 14:03:33,8351.6872,4540.0004,1,5,0,0,0,0,-2.748192,3.759674,-10.332306009408,2.950061e-7,3.466584,1.23977e-6,13.60071,3.466584,29.6289230769231,,-2.958454e-5,,,0.0,,,,,,,,,,27.45506,0.35127,26.67546,-0.60841,26.34986,-0.5096008,14:03:33,2023/06/06,21.33,8.52,29.85,5.690158028174385
492,2023/06/06 14:03:43,8361.6884,4550.0016,1,5,0,0,0,0,-2.747795,3.759273,-10.329711553035,2.950061e-7,3.474219,1.23977e-6,13.62941,3.474219,29.6941794871795,,-0.0001924485,,,,,,,,,,,,,27.31168,-0.242874,26.49324,-0.6260061,26.36661,-0.836723,14:03:43,2023/06/06,21.37,8.48,29.85,5.690158028174385
495,2023/06/06 14:04:13,8391.688,4580.0012,1,5,0,0,0,0,-2.748093,3.757833,-10.326874562469,2.950061e-7,3.497115,1.23977e-6,13.71547,3.497115,29.8898717948718,,-1.289465e-5,,,,,,,,,,,,,27.48296,0.4494332,26.73535,0.2019179,26.36709,-0.1382485,14:04:13,2023/06/06,21.18,8.42,29.6,5.6425017632818015
496,2023/06/06 14:04:23,8401.6874,4590.0006,1,5,0,0,0,0,-2.748039,3.757668,-10.326218213052,2.950061e-7,3.504746,1.23977e-6,13.74415,3.504746,29.955094017094,,-7.336808e-5,,,,,,,,,,,,,27.1343,0.3576131,26.68391,-0.2334129,26.61364,-0.07357761,14:04:23,2023/06/06,21.11,8.42,29.53,5.629158009111879
500,2023/06/06 14:05:03,8441.6875,4630.0007,1,5,0,0,0,0,-2.747772,3.756207,-10.321200420804,2.950061e-7,3.535277,1.23977e-6,13.85886,3.535277,30.2160427350427,,-0.0001170962,,,,,,,,,,,,,27.5299979636949,0.528524370536918,27.1210648045598,0.216491059250899,26.8585658172391,-0.0957596693143736,14:05:03,2023/06/06,20.86,8.33,29.18,5.562439238262263
501,2023/06/06 14:05:13,8451.6874,4640.0006,1,5,0,0,0,0,-2.748131,3.756162,-10.322425233222,2.950061e-7,3.542907,1.23977e-6,13.88751,3.542907,30.2812564102564,,-5.942979e-5,,20.34281,,,,,,,,,,,26.90391,-0.3174026,26.51591,-0.67181,26.41052,-0.7444214,14:05:13,2023/06/06,20.83,8.33,29.15,5.556720486475152
504,2023/06/06 14:05:43,8481.6881,4670.0013,1,5,0,0,0,0,-2.748169,3.755023,-10.319437802887,2.950061e-7,3.565803,1.23977e-6,13.9735,3.565803,30.4769487179487,,-1.284093e-5,,,,,,,,,,,,,27.17379,0.4743624,26.63674,0.07905497,26.30411,-0.2992615,14:05:43,2023/06/06,20.67,8.26,28.93,5.51478297336968
505,2023/06/06 14:05:53,8491.6873,4680.0005,1,5,0,0,0,0,-2.748154,3.754421,-10.317727088834,2.950061e-7,3.573436,1.23977e-6,14.00216,3.573436,30.542188034188,,1.540976e-6,,,,,,,,,,,,,27.49978,0.369988,27.05534,0.3411323,26.85674,0.2962895,14:05:53,2023/06/06,20.64,8.23,28.87,5.503345469795461
509,2023/06/06 14:06:33,8531.6884,4720.0016,1,5,0,0,0,0,-2.747963,3.753582,-10.314704453466,2.950061e-7,3.603965,1.23977e-6,14.11676,3.603965,30.8031196581197,,-4.22756e-6,,,,,,,,,,,,,27.08858,-0.4062696,26.57988,-0.4983793,26.26863,-0.488946,14:06:33,2023/06/06,20.38,8.13,28.52,5.436626698945844
512,2023/06/06 14:07:03,8561.6881,4750.0013,1,5,0,0,0,0,-2.74733,3.752379,-10.30902339807,2.950061e-7,3.626862,1.23977e-6,14.20269,3.626862,30.9988205128205,,-3.493081e-5,,,,,,,,,,,,,27.09735,-0.306998,26.56734,-0.3991297,26.20643,-0.6424147,14:07:03,2023/06/06,20.25,8.07,28.33,5.40040793762748
513,2023/06/06 14:07:13,8571.6872,4760.0004,1,5,0,0,0,0,-2.748169,3.752124,-10.311470860956,2.950061e-7,3.634489,1.23977e-6,14.23131,3.634489,31.0640085470085,,,,0.0,,,,,,,,,,,27.06911,0.2362209,26.54618,-0.2089137,26.34141,-0.5231012,14:07:13,2023/06/06,20.13,8.07,28.2,5.375626679883338
514,2023/06/06 14:07:23,8581.6874,4770.0006,1,5,0,0,0,0,-2.748131,3.751923,-10.310775905913,2.950061e-7,3.642123,1.23977e-6,14.25995,3.642123,31.1292564102564,,-5.440469e-5,,,,,,,,,,,,,26.82451,-0.4414653,26.61417,-0.3824355,26.52985,-0.3040258,14:07:23,2023/06/06,20.06,8.04,28.1,5.356564173926306
517,2023/06/06 14:07:53,8611.6877,4800.0009,1,5,0,0,0,0,-2.748207,3.750381,-10.306823316867,2.950061e-7,3.66502,1.23977e-6,14.34584,3.66502,31.3249572649573,,-4.876048e-5,,,,,,,,,,,,,27.10143,0.09077206,26.59274,-0.1532528,26.27437,-0.3974164,14:07:53,2023/06/06,19.9,7.98,27.88,5.3146266608208315
518,2023/06/06 14:08:03,8621.6886,4810.0018,1,5,0,0,0,0,-2.748344,3.750203,-10.306847913832,2.950061e-7,3.672655,1.23977e-6,14.37448,3.672655,31.3902136752137,,-4.946968e-5,,24.93971,,,,,,,,,,,26.9717362974307,-0.122946919329879,26.7401051091231,0.167460334188158,26.7902246392811,0.479210551955592,14:08:03,2023/06/06,19.84,7.98,27.82,5.303189157246612
521,2023/06/06 14:08:33,8651.688,4840.0012,1,5,0,0,0,0,-2.748398,3.749334,-10.304662066932,2.950061e-7,3.695552,1.23977e-6,14.46034,3.695552,31.5859145299145,,-7.977579e-5,,,,,,,,,,,,,27.39334,0.555992,27.11924,0.507549,26.97012,0.4485128,14:08:33,2023/06/06,19.65,7.94,27.6,5.26125164414114
522,2023/06/06 14:08:43,8661.6875,4850.0007,1,5,0,0,0,0,-2.748268,3.749344,-10.304202136192,2.950061e-7,3.703186,1.23977e-6,14.48896,3.703186,31.6511623931624,,-1.691108e-5,,,,,,,,,,,,,27.4119108250247,0.0470131015335934,27.1236094991495,0.409968606954331,26.9036280605825,0.562744190346874,14:08:43,2023/06/06,19.56,7.85,27.4,5.223126632227073
525,2023/06/06 14:09:13,8691.687,4880.0002,1,5,0,0,0,0,-2.748344,3.748379,-10.301834934376,2.950061e-7,3.726082,1.23977e-6,14.5748,3.726082,31.8468547008547,,2.674931e-5,,,,,,,,,,,,,26.9055882974271,-0.0391328736357809,26.4749401691932,-0.414160604128884,26.2632082628527,-0.664876510940592,14:09:13,2023/06/06,19.36,7.82,27.18,5.1811891191216
526,2023/06/06 14:09:23,8701.6874,4890.0006,1,5,0,0,0,0,-2.748413,3.747957,-10.300933742241,2.950061e-7,3.733712,1.23977e-6,14.6034,3.733712,31.9120683760684,,,,,,,,,,,,,,,27.4332,0.3976162,26.9248,0.1894639,26.56335,-0.04447624,14:09:23,2023/06/06,19.3,7.79,27.09,5.164032863760271
527,2023/06/06 14:09:33,8711.6891,4900.0023,1,5,0,0,0,0,-2.747986,3.747904,-10.299187721344,2.950061e-7,3.741348,1.23977e-6,14.63201,3.741348,31.9773333333333,,2.449614e-6,,,,,,,,,,,,,27.04812,0.03916213,26.88044,0.4159114,26.85937,0.7054807,14:09:33,2023/06/06,19.24,7.72,26.96,5.139251606016128
530,2023/06/06 14:10:03,8741.6874,4930.0006,1,5,0,0,0,0,-2.747925,3.746758,-10.29580997715,2.950061e-7,3.764242,1.23977e-6,14.71781,3.764242,32.1730085470085,,1.612205e-5,,0.0,,,,,,,,,,,27.36496,0.545443,27.11214,0.5982612,27.05514,0.5094078,14:10:03,2023/06/06,18.98,7.66,26.64,5.0782515869536216
531,2023/06/06 14:10:13,8751.687,4940.0002,1,5,0,0,0,0,-2.748093,3.746921,-10.296887371653,2.950061e-7,3.771874,1.23977e-6,14.7464,3.771874,32.2382393162393,,1.698912e-6,,,0.0,,,,,,,,,,27.47395,0.6413543,26.93007,0.5444779,26.54735,0.3750436,14:10:13,2023/06/06,18.98,7.66,26.64,5.0782515869536216
534,2023/06/06 14:10:43,8781.688,4970.0012,1,5,0,0,0,0,-2.748016,3.745491,-10.292669195856,2.950061e-7,3.794769,1.23977e-6,14.83217,3.794769,32.4339230769231,,,,25.56642,,,,,,,,,,,27.51882,0.09312808,27.20927,0.5052195,26.97497,0.7274612,14:10:43,2023/06/06,18.73,7.59,26.32,5.017251567891116
535,2023/06/06 14:10:53,8791.6889,4980.0021,1,5,0,0,0,0,-2.748375,3.745575,-10.294244690625,2.950061e-7,3.802401,1.23977e-6,14.86076,3.802401,32.4991538461538,,-6.005755e-6,,,,,,,,,,,,,27.4611326263824,0.248387170087768,26.9314469460713,0.0287582161870638,26.4919901504088,-0.25164867922088,14:10:53,2023/06/06,18.73,7.53,26.26,5.005814064316897
536,2023/06/06 14:11:03,8801.6879,4990.0011,1,5,0,0,0,0,-2.748177,3.745036,-10.292021799372,2.950061e-7,3.810031,1.23977e-6,14.88934,3.810031,32.5643675213675,,-6.851586e-5,,,,,,,,,,,,,27.34621,-0.6313894,26.75249,-0.7647091,26.32035,-0.8369836,14:11:03,2023/06/06,18.6,7.5,26.1,4.975314054785643
539,2023/06/06 14:11:33,8831.6875,5020.0007,1,5,0,0,0,0,-2.747986,3.744537,-10.289935252482,2.950061e-7,3.832927,1.23977e-6,14.97508,3.832927,32.7600598290598,,-3.299241e-5,,,,,,,,,,,,,27.58219,0.2388396,27.1662,-0.1332577,26.86819,-0.5522382,14:11:33,2023/06/06,18.38,7.47,25.85,4.92765778989306
540,2023/06/06 14:11:43,8841.6871,5030.0003,1,5,0,0,0,0,-2.747902,3.743968,-10.288057155136,2.950061e-7,3.84056,1.23977e-6,15.00366,3.84056,32.8252991452991,,-0.0001330962,,,0.03980369,,,,,,,,,,27.4115236183532,-0.250713250838239,27.1303199541517,0.180753175354588,27.0449468102421,0.59847533312931,14:11:43,2023/06/06,18.32,7.44,25.75,4.908595283936027
541,2023/06/06 14:11:53,8851.6873,5040.0005,1,5,0,0,0,0,-2.748177,3.743762,-10.288520621874,2.950061e-7,3.848195,1.23977e-6,15.03224,3.848195,32.8905555555556,,-2.88063e-5,,,,,,,,,,,,,27.34184,0.1211612,27.11741,0.3604104,26.96122,0.4802486,14:11:53,2023/06/06,18.22,7.4,25.63,4.885720276787587
542,2023/06/06 14:12:03,8861.6881,5050.0013,1,5,0,0,0,0,-2.748245,3.743416,-10.28782430492,2.950061e-7,3.855829,1.23977e-6,15.06082,3.855829,32.9558034188034,,,,,,,,,,,,,,,27.2194,0.454016,26.95233,0.7159738,26.8815,0.7681737,14:12:03,2023/06/06,18.16,7.4,25.56,4.872376522617664
544,2023/06/06 14:12:23,8881.6869,5070.0001,1,5,0,0,0,0,-2.748451,3.742985,-10.287410866235,2.950061e-7,3.871092,1.23977e-6,15.11795,3.871092,33.0862564102564,,2.765854e-6,,,,,,,,,,,,,27.665576977409,0.317618527905863,27.0508734513003,0.0889197494605148,26.6467120148747,-0.15071021702128,14:12:23,2023/06/06,17.97,7.34,25.31,4.824720257725081
545,2023/06/06 14:12:33,8891.6877,5080.0009,1,5,0,0,0,0,-2.748322,3.742119,-10.284547974318,2.950061e-7,3.878724,1.23977e-6,15.14651,3.878724,33.1514871794872,,-7.902308e-7,,,,,,,,,,,,,27.6984,0.2294289,27.13344,-0.1827585,26.77877,-0.5770259,14:12:33,2023/06/06,17.87,7.28,25.15,4.794220248193827
546,2023/06/06 14:12:43,8901.6886,5090.0018,1,5,0,0,0,0,-2.747864,3.74219,-10.28302918216,2.950061e-7,3.886358,1.23977e-6,15.17508,3.886358,33.216735042735,,-1.343404e-5,,,,,,,,,,,,,27.66908,0.5210654,27.08988,0.5836957,26.75655,0.6358761,14:12:43,2023/06/06,17.78,7.28,25.05,4.775157742236796
549,2023/06/06 14:13:13,8931.6871,5120.0003,1,5,0,0,0,0,-2.748535,3.741321,-10.283151714735,2.950061e-7,3.909253,1.23977e-6,15.26075,3.909253,33.4124188034188,,-5.539564e-5,,,,,,,,,,,,,27.4438849705068,-0.368304299418442,27.1626936490715,0.124646215106209,27.0630926618442,0.518971096321894,14:13:13,2023/06/06,17.62,7.18,24.8,4.727501477344212
550,2023/06/06 14:13:23,8941.6874,5130.0006,1,5,0,0,0,0,-2.748383,3.741248,-10.282382401984,2.950061e-7,3.916887,1.23977e-6,15.28931,3.916887,33.4776666666667,,-5.760878e-5,,,,,,,,,,,,,27.21182,-0.1081767,26.93765,0.1774454,26.87394,0.3692977,14:13:23,2023/06/06,17.55,7.15,24.7,4.708438971387179
553,2023/06/06 14:13:53,8971.6879,5160.0011,1,5,0,0,0,0,-2.7481,3.74016,-10.278333696,2.950061e-7,3.939784,1.23977e-6,15.37496,3.939784,33.6733675213675,,-7.823415e-5,,,,,,,,,,,,,27.6908274537591,0.268985828092715,27.0264547612082,0.0156128982077006,26.572683742872,-0.203467617558319,14:13:53,2023/06/06,17.2,7.09,24.29,4.630282696963343
554,2023/06/06 14:14:03,8981.6871,5170.0003,1,5,0,0,0,0,-2.748024,3.739788,-10.277027178912,2.950061e-7,3.947418,1.23977e-6,15.40351,3.947418,33.7386153846154,,,,,,,,,,,,,,,27.5658499151948,0.700515225875444,27.2421152545556,0.483526844144136,27.0644285985404,0.112452284866072,14:14:03,2023/06/06,17.2,6.96,24.16,4.605501439219201
555,2023/06/06 14:14:13,8991.687,5180.0002,1,5,0,0,0,0,-2.74823,3.739404,-10.27674225492,2.950061e-7,3.955048,1.23977e-6,15.43204,3.955048,33.8038290598291,,-1.655534e-5,,,,,,,,,,,,,27.1799220637351,-0.683190963642146,26.8489104720825,-0.555836581378661,26.7215763471998,-0.366907876210918,14:14:13,2023/06/06,17.05,6.99,24.04,4.582626432070761
558,2023/06/06 14:14:43,9021.6885,5210.0017,1,5,0,0,0,0,-2.748375,3.73856,-10.27496484,2.950061e-7,3.977948,1.23977e-6,15.51766,3.977948,33.9995555555556,,-4.425659e-6,,,,,,,,,,,,,27.31129,0.1251041,26.6749,-0.3163285,26.33511,-0.5985968,14:14:43,2023/06/06,16.73,6.9,23.62,4.502563907051222
559,2023/06/06 14:14:53,9031.6879,5220.0011,1,5,0,0,0,0,-2.747963,3.738128,-10.272237433264,2.950061e-7,3.985582,1.23977e-6,15.5462,3.985582,34.0648034188034,,,,,,,,,,,,,,,27.37867,-0.2125542,26.75656,-0.3431,26.28185,-0.498103,14:14:53,2023/06/06,16.7,6.86,23.56,4.491126403477001
562,2023/06/06 14:15:23,9061.687,5250.0002,1,5,0,0,0,0,-2.748253,3.736935,-10.270042824555,2.950061e-7,4.008479,1.23977e-6,15.63178,4.008479,34.2605042735043,,,,,,,,,,,,,,,27.17815,-0.3046629,26.81163,-0.09007574,26.64183,0.1553048,14:15:23,2023/06/06,16.38,6.77,23.15,4.412970129053166
563,2023/06/06 14:15:33,9071.6888,5260.002,1,5,0,0,0,0,-2.748169,3.737024,-10.269973509056,2.950061e-7,4.016112,1.23977e-6,15.66031,4.016112,34.3257435897436,,-0.0002112837,,,,,,,,,,,,,27.16212,-0.665282,26.64638,-0.2127922,26.30664,0.2086159,14:15:33,2023/06/06,16.31,6.74,23.05,4.3939076230961325
566,2023/06/06 14:16:03,9101.6883,5290.0015,1,5,0,0,0,0,-2.748016,3.735984,-10.266543807744,2.950061e-7,4.03901,1.23977e-6,15.74586,4.03901,34.521452991453,,-9.52236e-6,,,,,,,,,,,,,27.3192582872034,0.34920045277969,27.0664171976112,0.66164822816969,26.9386644618756,0.683810495185119,14:16:03,2023/06/06,16.0,6.61,22.61,4.310032596885186
